YEAR,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,Shape_Length,Shape_Area,ALARM_DATE_Con,CONT_DATE_Conv
2014,Oregon,<Null>,<Null>,OREGON GULCH,Other,7 - Mixed Collection Methods,1 - Lightning,5589,Suppression (Wildfire),Oregon Department of Forestry,35105.2137,35111.25,68063.0359,142090171.5,7/30/2014,8/13/2014
2014,California,Klamath National Forest,<Null>,WHITES,USDA Forest Service,8 - Unknown,1 - Lightning,5511,Suppression (Wildfire),July Complex #5564,33758,33794.44,131814.3767,136761230.8,7/30/2014,9/25/2014
2014,California,Klamath National Forest,<Null>,BEAVER,USDA Forest Service,7 - Mixed Collection Methods,1 - Lightning,5497,Suppression (Wildfire),Merged with Cleghorn #5496,32496,32493.4,137501.8145,131496109.6,7/30/2014,10/8/2014
2014,California,Lassen National Forest,<Null>,EILER,USDA Forest Service,8 - Unknown,9 - Miscellaneous,3502,Suppression (Wildfire),<Null>,47958,31995.22,99241.71396,129480055.7,7/31/2014,8/24/2014
2014,Nevada,Northern CA District - BLM,<Null>,COLEMAN,Bureau of Land Management,2 - GPS Air,1 - Lightning,2798,Suppression (Wildfire),<Null>,15233,15242.87,76307.42057,61685698.31,7/1/2014,8/22/2014
2014,California,Marine camp Pendleton,<Null>,PULGAS-BASILONE COMPLEX,Department of Defense,8 - Unknown,<Null>,1363,Suppression (Wildfire),Basilone Complex,<Null>,15186.14,56943.4258,61456137.55,5/19/2014,<Null>
2014,California,Sierra National Forest,<Null>,FRENCH,USDA Forest Service,3 - Infrared,4 - Campfire,1619,Suppression (Wildfire),<Null>,13837,13831.64,59040.41318,55974656.31,7/27/2014,8/18/2014
2014,California,Lassen - Modoc CDF,<Null>,DAY,California Department of Forestry and Fire Protection,1 - GPS Ground,1 - Lightning,3472,Suppression (Wildfire),,13153,13150.67,52049.55246,53218857.78,7/30/2014,8/13/2014
2014,California,Shasta - Trinity CDF,<Null>,BULLY,California Department of Forestry and Fire Protection,7 - Mixed Collection Methods,10 - Vehicle,6248,Suppression (Wildfire),,12661,12658.74,48256.89588,51228107.43,7/11/2014,7/23/2014
2014,California,Mendocino CDF,<Null>,LODGE,California Department of Forestry and Fire Protection,2 - GPS Air,1 - Lightning,7202,Suppression (Wildfire),<Null>,12536,12533.18,42710.48644,50719993.31,7/30/2014,9/18/2014
2014,California,Sonoma - Lake - Napa CDF,<Null>,MONTICELLO,California Department of Forestry and Fire Protection,3 - Infrared,14 - Unknown / Unidentified,5465,Suppression (Wildfire),,<Null>,6599.387,29922.06628,26706772.09,7/4/2014,7/12/2014
2014,California,Shasta-Trinity National Forest,<Null>,COFFEE,USDA Forest Service,8 - Unknown,1 - Lightning,2410,Suppression (Wildfire),<Null>,6251,6181.773,26740.66383,25016747.76,7/29/2014,10/30/2014
2014,California,Klamath National Forest,<Null>,LITTLE DEER,USDA Forest Service,8 - Unknown,1 - Lightning,5575,Suppression (Wildfire),<Null>,5498,5499.707,25167.70375,22256522.29,7/30/2014,8/12/2014
2014,California,Marine camp Pendleton,<Null>,TOMAHAWK- BASILONE COMPLEX,Department of Defense,8 - Unknown,<Null>,1363,Suppression (Wildfire),Basilone Complex,<Null>,5365.311,34819.44207,21712643.89,5/19/2014,<Null>
2014,California,Yosemite National Park,101,MEADOW,National Park Service,1 - GPS Ground,1 - Lightning,101,<Null>,Suppressed Lightning Ignited,4774.469727,4774.47,35717.05681,19321593.23,7/20/2014,11/3/2014
2014,California,Yosemite National Park,83,EL PORTAL,National Park Service,1 - GPS Ground,14 - Unknown / Unidentified,83,<Null>,Suppressed Human Caused,4744.616699,4744.617,26130.18824,19200782.69,7/26/2014,11/20/2014
2014,California,Sonoma - Lake - Napa CDF,,BUTTS,California Department of Forestry and Fire Protection,8 - Unknown,14 - Unknown / Unidentified,5333,Suppression (Wildfire),FIMT  H6UW,<Null>,4297.35,24025.68001,17390756.43,7/1/2014,7/9/2014
2014,California,Amador - El Dorado CDF,<Null>,SAND,California Department of Forestry and Fire Protection,1 - GPS Ground,10 - Vehicle,18237,Suppression (Wildfire),,4240,4239.272,29457.41984,17155724.84,7/26/2014,7/30/2014
2014,California,Kern County,<Null>,WAY,Contract County,2 - GPS Air,14 - Unknown / Unidentified,27597,Suppression (Wildfire),COUNTY #1427597 fed # 003148,<Null>,3882.421,22082.58888,15711602.02,8/18/2014,8/22/2014
2014,California,Klamath National Forest,<Null>,LOG,USDA Forest Service,8 - Unknown,1 - Lightning,5514,Suppression (Wildfire),July Complex #5564,3632,3636.853,23498.81762,14717822.98,7/30/2014,8/28/2014
2014,California,Sequoia National Forest,<Null>,SHIRLEY,USDA Forest Service,8 - Unknown,9 - Miscellaneous,1850,Suppression (Wildfire),COUNTY #1418812,2545,2546.165,21111.50109,10303963.2,6/13/2014,6/13/2014
2014,California,San Diego CDF,<Null>,COCOS,Local Response Area,1 - GPS Ground,14 - Unknown / Unidentified,10212,Suppression (Wildfire),<Null>,2000,1994.787,30297.9253,8072617.364,5/14/2014,5/23/2014
2014,California,Angeles National Forest,<Null>,COLBY,USDA Forest Service,7 - Mixed Collection Methods,4 - Campfire,231,Suppression (Wildfire),LAC #014099,1980,1951.893,22244.42221,7899029.688,1/16/2014,1/21/2014
2014,California,Sequoia National Forest,<Null>,NICOLLS,USDA Forest Service,8 - Unknown,9 - Miscellaneous,2381,Suppression (Wildfire),<Null>,1680,1679.217,15372.85877,6795549.549,7/11/2014,7/11/2014
2014,California,Marine camp Pendleton,<Null>,COMBAT-BASILONE COMPLEX,Department of Defense,8 - Unknown,<Null>,1363,Suppression (Wildfire),Basilone Complex,<Null>,1457.185,13508.03627,5897018.836,5/19/2014,<Null>
2014,California,Sequoia National Forest,<Null>,SODA,USDA Forest Service,8 - Unknown,9 - Miscellaneous,120,Suppression (Wildfire),<Null>,1435,1423.232,20040.5759,5759614.202,1/13/2014,3/22/2014
2014,California,Modoc National Forest,<Null>,GULCH ,USDA Forest Service,1 - GPS Ground,6 - Railroad,357,Suppression (Wildfire),Merged with GULCH2 #0358,1396,1397.349,19888.09678,5654870.191,7/3/2014,8/1/2014
2014,California,Shasta - Trinity CDF,<Null>,GULCH,California Department of Forestry and Fire Protection,1 - GPS Ground,10 - Vehicle,8322,Suppression (Wildfire),,1374,1374.703,13438.86121,5563227.429,9/10/2014,9/12/2014
2014,California,San Diego CDF,<Null>,BERNARDO,Local Response Area,1 - GPS Ground,2 - Equipment Use,10055,Suppression (Wildfire),<Null>,1548,1331.426,23687.64396,5388088.933,5/13/2014,5/18/2014
2014,California,Yosemite National Park,57,DARK HOLE,National Park Service,1 - GPS Ground,1 - Lightning,57,<Null>,Managed Lightning Ignited,1076.479248,1076.479,11777.74551,4356356.756,7/16/2015,9/27/2014
2014,Nevada,Northern CA District - BLM,<Null>,MALT,Bureau of Land Management,2 - GPS Air,1 - Lightning,3320,Suppression (Wildfire),<Null>,1054,1062.864,12624.61843,4301258.143,7/23/2014,7/28/2014
2014,California,Cleveland National Forest,<Null>,SILVERADO,USDA Forest Service,3 - Infrared,9 - Miscellaneous,2873,Suppression (Wildfire),<Null>,959,959.0129,10732.88195,3880987.626,9/12/2014,9/21/2014
2014,California,Lassen National Forest,<Null>,CAMPBELL,USDA Forest Service,1 - GPS Ground,4 - Campfire,27,Suppression (Wildfire),<Null>,865,864.9468,12197.11182,3500315.668,1/2/2014,1/10/2014
2014,California,Madera - Mariposa CDF,<Null>,HUNTER FIRE,California Department of Forestry and Fire Protection,1 - GPS Ground,14 - Unknown / Unidentified,8974,Suppression (Wildfire), ,<Null>,690.982,11458.36218,2796305.031,5/26/2014,6/4/2014
2014,California,Modoc National Forest,<Null>,DALTON,USDA Forest Service,1 - GPS Ground,1 - Lightning,347,Suppression (Wildfire),<Null>,641,641.467,18759.91201,2595924.75,7/1/2014,8/20/2014
2014,California,Santa Barbara County,<Null>,MIGUELITO,Contract County,1 - GPS Ground,11 - Powerline,5573,Suppression (Wildfire),tree branches blown into power lines,632,631.8137,10840.00677,2556859.377,5/13/2014,5/19/2014
2014,California,Madera - Mariposa CDF,<Null>,JUNCTION FIRE,California Department of Forestry and Fire Protection,1 - GPS Ground,14 - Unknown / Unidentified,14633,Suppression (Wildfire),,<Null>,612.1556,12450.57241,2477305.953,8/18/2014,8/25/2014
2014,California,City of Weed Vol. Fire Dept.,<Null>,BOLES,Local Response Area,1 - GPS Ground,7 - Arson,7064,Suppression (Wildfire),City of Weed,494.789,516.2928,17161.13979,2089362.905,9/15/2014,9/20/2014
2014,California,Shasta - Trinity CDF,<Null>,OREGON,California Department of Forestry and Fire Protection,7 - Mixed Collection Methods,10 - Vehicle,7763,Suppression (Wildfire),,461,460.5652,9095.344496,1863841.263,8/24/2014,8/30/2014
2014,California,Nevada - Yuba - Placer CDF,<Null>,APPLEGATE,California Department of Forestry and Fire Protection,1 - GPS Ground,14 - Unknown / Unidentified,23454,Suppression (Wildfire),6 Res Destroyed 4 Outbuilding Destroyed,459,458.9755,12858.91846,1857407.809,10/8/2014,10/8/2014
2014,California,Modoc National Forest,<Null>,DOBIE,USDA Forest Service,1 - GPS Ground,1 - Lightning,332,Suppression (Wildfire),<Null>,456,456.01,10374.59839,1845407.136,7/1/2014,7/2/2014
2014,California,San Diego CDF,<Null>,HIGHWAY,California Department of Forestry and Fire Protection,1 - GPS Ground,14 - Unknown / Unidentified,10173,Suppression (Wildfire),<Null>,438,441.0284,8271.756379,1784778.379,5/14/2014,5/19/2014
2014,California,Mendocino CDF,<Null>,BLACK,California Department of Forestry and Fire Protection,2 - GPS Air,2 - Equipment Use,8882,Suppression (Wildfire),<Null>,403,403.2066,7845.597299,1631719.271,9/13/2014,10/2/2014
2014,California,Butte CDF,<Null>,WEB,California Department of Forestry and Fire Protection,1 - GPS Ground,2 - Equipment Use,10700,Suppression (Wildfire), ,389,377.856,6157.846668,1529129.148,7/28/2014,8/27/2014
2014,California,San Diego CDF,<Null>,POINSETTIA,Local Response Area,1 - GPS Ground,14 - Unknown / Unidentified,10165,Suppression (Wildfire),<Null>,600,376.9402,15678.61099,1525422.831,5/14/2014,5/18/2014
2014,California,Sonoma - Lake - Napa CDF,<Null>,31,California Department of Forestry and Fire Protection,2 - GPS Air,14 - Unknown / Unidentified,6737,Suppression (Wildfire), ,<Null>,367.9901,5898.959826,1489203.016,8/9/2014,8/9/2014
2014,California,Butte CDF,<Null>,NELSON,Local Response Area,6 - Hand Drawn,11 - Powerline,13428,Suppression (Wildfire),<Null>,500,336.0759,5106.086013,1360050.896,9/18/2014,9/18/2014
2014,California,Humboldt - Del Norte CDF,<Null>,RED,California Department of Forestry and Fire Protection,1 - GPS Ground,5 - Debris,81,Suppression (Wildfire),<Null>,<Null>,332.1736,8796.67288,1344258.764,1/4/2014,1/8/2014
2014,California,Yosemite National Park,124,DOG ROCK,National Park Service,1 - GPS Ground,14 - Unknown / Unidentified,124,<Null>,Suppressed Human Caused,312.289429,312.2894,5553.580184,1263790.43,10/7/2014,11/2/2014
2014,California,Madera - Mariposa CDF,<Null>,COURTNEY FIRE,California Department of Forestry and Fire Protection,1 - GPS Ground,5 - Debris,16429,Suppression (Wildfire), ,<Null>,290.9412,6807.357586,1177397.178,9/14/2014,9/22/2014
2014,California,Cleveland National Forest,<Null>,GUN,USDA Forest Service,1 - GPS Ground,9 - Miscellaneous,599,Suppression (Wildfire),<Null>,270,270.0748,7965.193936,1092953.856,3/8/2014,3/9/2014
2014,California,Madera - Mariposa CDF,<Null>,BRIDGE FIRE,California Department of Forestry and Fire Protection,1 - GPS Ground,10 - Vehicle,15818,Suppression (Wildfire),<Null>,<Null>,270.0612,6975.533394,1092898.863,9/5/2014,9/14/2014
2014,California,Angeles National Forest,<Null>,TECOLOTE,USDA Forest Service,4 - Other Imagery,9 - Miscellaneous,4034,Suppression (Wildfire),<Null>,295,268.8589,4860.116276,1088033.203,8/17/2014,9/14/2014
2014,California,Sacramento National Wildlife Refuge,<Null>,TRACT 17,USDI Fish and Wildlife Service,7 - Mixed Collection Methods,18 - Escaped Prescribed Burn,,Suppression (Wildfire),UNIT ID: SWR  fire num? JEU5,252,251.6172,13452.13339,1018258.744,9/17/2014,9/20/2014
2014,California,Nevada - Yuba - Placer CDF,<Null>,DOGBAR,California Department of Forestry and Fire Protection,1 - GPS Ground,14 - Unknown / Unidentified,21381,Suppression (Wildfire),2 Res Destroyed 3 Outbuildings Destroyed,155,248.0788,8210.064707,1003939.208,9/13/2014,9/13/2014
2014,California,Bitter Creek National Wildlife Refuge,<Null>,SCHOOL,USDI Fish and Wildlife Service,1 - GPS Ground,9 - Miscellaneous,,Suppression (Wildfire),UNIT ID: BRR fire num?  H3WP,224,223.7797,4889.340395,905604.3962,4/30/2014,5/2/2014
2014,California,Hoopa Valley Tribe,<Null>,BALD HILL 3,USDI Bureau of Indian Affairs,3 - Infrared,10 - Vehicle,211,Suppression (Wildfire),IR heat perimeter,255,210.1771,5696.465449,850556.6733,9/12/2014,10/10/2014
2014,California,Monterey - San Benito CDF,<Null>,ENCINAL,California Department of Forestry and Fire Protection,7 - Mixed Collection Methods,18 - Escaped Prescribed Burn,1099,Suppression (Wildfire), ,200,190.4012,5056.361472,770526.2937,3/19/2014,3/19/2014
2014,California,Angeles National Forest,<Null>,SHOEMAKER,USDA Forest Service,7 - Mixed Collection Methods,1 - Lightning,3975,Suppression (Wildfire),<Null>,190,190.0584,3547.873693,769139.211,8/14/2014,9/14/2014
2014,California,San Diego CDF,<Null>,BANNER,California Department of Forestry and Fire Protection,1 - GPS Ground,14 - Unknown / Unidentified,14049,Suppression (Wildfire),<Null>,217,177.7857,5076.778407,719473.0823,7/3/2014,7/6/2014
2014,California,Klamath National Forest,<Null>,KEMPER,USDA Forest Service,8 - Unknown,1 - Lightning,6010,Suppression (Wildfire),Happy Camp Complex #5956,185,173.4605,4714.200861,701969.6978,8/11/2014,8/29/2014
2014,California,San Diego CDF,<Null>,RIVER,Local Response Area,8 - Unknown,14 - Unknown / Unidentified,10187,Suppression (Wildfire),,<Null>,167.907,5352.224869,679495.3356,5/14/2014,5/19/2014
2014,California,Modoc National Forest,<Null>,NORTHERN ,USDA Forest Service,1 - GPS Ground,1 - Lightning,335,Suppression (Wildfire),<Null>,117,117.4045,5477.859956,475119.3039,7/2/2014,7/3/2014
2014,California,Los Angeles County,<Null>,PINE  FIRE,Contract County,7 - Mixed Collection Methods,10 - Vehicle,65279,Suppression (Wildfire),"dead person at fire, telecom vehicle started fire",109,117.0455,4073.396159,473666.4824,3/15/2014,3/15/2014
2014,California,Kern National Wildlife Refuge,<Null>,CORCORAN,USDI Fish and Wildlife Service,1 - GPS Ground,14 - Unknown / Unidentified,3127,Suppression (Wildfire),UNIT ID: KRR   JCS5,117,116.9587,3736.240671,473315.1433,8/17/2014,8/17/2014
2014,California,San Bernardino CDF,<Null>,BRIDGES,California Department of Forestry and Fire Protection,1 - GPS Ground,14 - Unknown / Unidentified,4595,Suppression (Wildfire),<Null>,113,113.4199,3593.68842,458994.0338,4/19/2014,4/27/2014
2014,California,Madera - Mariposa CDF,<Null>,HAIGH FIRE,California Department of Forestry and Fire Protection,1 - GPS Ground,5 - Debris,10067,Suppression (Wildfire),<Null>,<Null>,111.3319,4909.544356,450544.3615,6/10/2014,6/15/2014
2014,California,Nevada - Yuba - Placer CDF,<Null>,BREWER,California Department of Forestry and Fire Protection,1 - GPS Ground,10 - Vehicle,1732,Suppression (Wildfire),Fed inc# 21381,120,104.1804,3792.452489,421603.2866,1/22/2014,1/22/2014
2014,California,Fresno-Kings CDF,<Null>,LAKE,California Department of Forestry and Fire Protection,1 - GPS Ground,14 - Unknown / Unidentified,1194,Suppression (Wildfire),<Null>,106,102.4423,3494.287047,414569.4146,1/25/2014,1/26/2014
2014,California,Modoc National Forest,<Null>,LITTLE ,USDA Forest Service,1 - GPS Ground,1 - Lightning,795,Suppression (Wildfire),<Null>,101,100.7245,3099.416213,407617.6455,8/12/2014,9/18/2014
2013,California,Stanislaus National Forest,,RIM,USDA Forest Service,7 - Mixed Collection Methods,4 - Campfire,6,Suppression (Wildfire),2013-CAYNP-0126 Suppressed Human Caused,255858,256175.5,340544.1835,1036705584,8/17/2013,10/24/2013
2013,California,Angeles National Forest,<Null>,POWERHOUSE,USDA Forest Service,1 - GPS Ground,9 - Miscellaneous,2297,Suppression (Wildfire),Contract County #129377,30268,30267.69,119536.8905,122489001.6,5/30/2013,12/18/2013
2013,California,San Bernardino National Forest,<Null>,MOUNTAIN,California Department of Forestry and Fire Protection,7 - Mixed Collection Methods,9 - Miscellaneous,57,Suppression (Wildfire),CAL FIRE # 000057,27505,27523.67,79753.99947,111384324.1,7/15/2013,7/30/2013
2013,California,Tahoe National Forest,<Null>,AMERICAN,USDA Forest Service,7 - Mixed Collection Methods,9 - Miscellaneous,49,Suppression (Wildfire), ,27740,27430.52,62889.83887,111007378.3,8/10/2013,10/8/2013
2013,California,Ventura County,<Null>,SPRINGS,Contract County,7 - Mixed Collection Methods,14 - Unknown / Unidentified,,Suppression (Wildfire),2013-CASMP-416  Ventura Co 13-25314,24251,24059.86,118387.0012,97366786.97,5/2/2013,5/8/2013
2013,California,Sierra National Forest,<Null>,ASPEN,USDA Forest Service,2 - GPS Air,1 - Lightning,10,Suppression (Wildfire), ,22992,22937.52,76274.438,92824857.03,7/22/2013,9/8/2013
2013,California,Six Rivers National Forest,<Null>,BUTLER,USDA Forest Service,3 - Infrared,7 - Arson,24,Suppression (Wildfire),Salmon Complex & Butler became Forks Complex,22445,22444.86,108835.9248,90831128.52,7/31/2013,10/1/2013
2013,California,Riverside CDF,<Null>,SILVER,California Department of Forestry and Fire Protection,7 - Mixed Collection Methods,14 - Unknown / Unidentified,70781,Suppression (Wildfire),USFS# 000081,19907,20308.45,81702.28798,82185393.18,8/7/2013,8/13/2013
2013,California,Klamath National Forest,<Null>,SALMON COMPLEX,USDA Forest Service,7 - Mixed Collection Methods,7 - Arson,5561,Suppression (Wildfire),"Shelly & Boulder became Salmon Complex, then with Butler became Forks Complex",14785,14785.88,67570.71951,59836318.01,7/31/2013,8/25/2013
2013,Nevada,Humbolt-Toiyabe National Forest,<Null>,SPRING PEAK,USDA Forest Service,8 - Unknown,1 - Lightning,30475,Suppression (Wildfire),inciweb # 3668 ,<Null>,14267.09,50699.63097,57736876.44,8/18/2013,8/27/2013
2013,California,Six Rivers National Forest,<Null>,CORRAL,USDA Forest Service,3 - Infrared,1 - Lightning,44,Suppression (Wildfire), ,12531,12541.42,100250.0323,50753306.25,8/10/2013,10/2/2013
2013,California,Tehama - Glenn CDF,<Null>,DEER,California Department of Forestry and Fire Protection,7 - Mixed Collection Methods,9 - Miscellaneous,6768,Suppression (Wildfire),,11429,11428.75,37469.12981,46250522.09,8/23/2013,8/29/2013
2013,California,Shasta - Trinity CDF,<Null>,CLOVER,California Department of Forestry and Fire Protection,7 - Mixed Collection Methods,7 - Arson,8265,Suppression (Wildfire), ,8073,8075.774,34472.52178,32681499.97,9/9/2013,9/15/2013
